Country,Year,Variable,Source,Value,Unit
IRAQ,2014,DRAFT ANIMALS,FAO,187401.00,Head
IRAQ,2013,DRAFT ANIMALS,FAO,180662.00,Head
IRAQ,2012,DRAFT ANIMALS,FAO,312000.00,Head
IRAQ,2011,DRAFT ANIMALS,FAO,302000.00,Head
IRAQ,2010,DRAFT ANIMALS,FAO,295000.00,Head
IRAQ,2009,DRAFT ANIMALS,FAO,286000.00,Head
IRAQ,2008,DRAFT ANIMALS,FAO,285537.00,Head
IRAQ,2007,DRAFT ANIMALS,FAO,396000.00,Head
IRAQ,2006,DRAFT ANIMALS,FAO,410000.00,Head
IRAQ,2005,DRAFT ANIMALS,FAO,213000.00,Head
IRAQ,2004,DRAFT ANIMALS,FAO,111000.00,Head
IRAQ,2003,DRAFT ANIMALS,FAO,115000.00,Head
IRAQ,2002,DRAFT ANIMALS,FAO,120000.00,Head
IRAQ,2001,DRAFT ANIMALS,FAO,109000.00,Head
IRAQ,2000,DRAFT ANIMALS,FAO,115000.00,Head
IRAQ,1999,DRAFT ANIMALS,FAO,90000.00,Head
IRAQ,1998,DRAFT ANIMALS,FAO,80000.00,Head
IRAQ,1997,DRAFT ANIMALS,FAO,62250.00,Head
IRAQ,1996,DRAFT ANIMALS,FAO,50000.00,Head
IRAQ,1995,DRAFT ANIMALS,FAO,70000.00,Head
IRAQ,1994,DRAFT ANIMALS,FAO,87000.00,Head
IRAQ,1993,DRAFT ANIMALS,FAO,108000.00,Head
IRAQ,1992,DRAFT ANIMALS,FAO,105000.00,Head
IRAQ,1991,DRAFT ANIMALS,FAO,110000.00,Head
ITALY,2016,DRAFT ANIMALS,FAO,385121.00,Head
ITALY,2015,DRAFT ANIMALS,FAO,374458.00,Head
ITALY,2014,DRAFT ANIMALS,FAO,369352.00,Head
ITALY,2013,DRAFT ANIMALS,FAO,402659.00,Head
ITALY,2012,DRAFT ANIMALS,FAO,348861.00,Head
ITALY,2011,DRAFT ANIMALS,FAO,354402.00,Head
ITALY,2010,DRAFT ANIMALS,FAO,365086.00,Head
ITALY,2009,DRAFT ANIMALS,FAO,344007.00,Head
ITALY,2008,DRAFT ANIMALS,FAO,307149.00,Head
ITALY,2007,DRAFT ANIMALS,FAO,231000.00,Head
ITALY,2006,DRAFT ANIMALS,FAO,205000.00,Head
ITALY,2005,DRAFT ANIMALS,FAO,210000.00,Head
ITALY,2004,DRAFT ANIMALS,FAO,223393.00,Head
ITALY,2003,DRAFT ANIMALS,FAO,185000.00,Head
ITALY,2002,DRAFT ANIMALS,FAO,193774.00,Head
ITALY,2001,DRAFT ANIMALS,FAO,182000.00,Head
ITALY,2000,DRAFT ANIMALS,FAO,182000.00,Head
ITALY,1999,DRAFT ANIMALS,FAO,200000.00,Head
ITALY,1998,DRAFT ANIMALS,FAO,162000.00,Head
ITALY,1997,DRAFT ANIMALS,FAO,150000.00,Head
ITALY,1996,DRAFT ANIMALS,FAO,148400.00,Head
ITALY,1995,DRAFT ANIMALS,FAO,108300.00,Head
ITALY,1994,DRAFT ANIMALS,FAO,100900.00,Head
ITALY,1993,DRAFT ANIMALS,FAO,103200.00,Head
ITALY,1992,DRAFT ANIMALS,FAO,83300.00,Head
ITALY,1991,DRAFT ANIMALS,FAO,94500.00,Head
JORDAN,2016,DRAFT ANIMALS,FAO,93.00,Head
JORDAN,2015,DRAFT ANIMALS,FAO,98.00,Head
JORDAN,2014,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2013,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2012,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2011,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2010,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2009,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2008,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2007,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2006,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2005,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2004,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2003,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2002,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2001,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,2000,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,1999,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,1998,DRAFT ANIMALS,FAO,100.00,Head
JORDAN,1997,DRAFT ANIMALS,FAO,150.00,Head
JORDAN,1996,DRAFT ANIMALS,FAO,150.00,Head
JORDAN,1995,DRAFT ANIMALS,FAO,150.00,Head
JORDAN,1994,DRAFT ANIMALS,FAO,150.00,Head
JORDAN,1993,DRAFT ANIMALS,FAO,150.00,Head
JORDAN,1992,DRAFT ANIMALS,FAO,150.00,Head
JORDAN,1991,DRAFT ANIMALS,FAO,150.00,Head
KAZAKHSTAN,2016,DRAFT ANIMALS,FAO,10102.00,Head
KAZAKHSTAN,2015,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2014,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2013,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2012,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2011,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2010,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2009,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2008,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2007,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2006,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,2005,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,2004,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,2003,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,2002,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,2001,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,2000,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,1999,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,1998,DRAFT ANIMALS,FAO,9000.00,Head
KAZAKHSTAN,1997,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,1996,DRAFT ANIMALS,FAO,10000.00,Head
KAZAKHSTAN,1995,DRAFT ANIMALS,FAO,10500.00,Head
KAZAKHSTAN,1994,DRAFT ANIMALS,FAO,10500.00,Head
KAZAKHSTAN,1993,DRAFT ANIMALS,FAO,11000.00,Head
KAZAKHSTAN,1992,DRAFT ANIMALS,FAO,12000.00,Head
LAOS,2016,DRAFT ANIMALS,FAO,1177000.00,Head
LAOS,2015,DRAFT ANIMALS,FAO,1165000.00,Head
LAOS,2014,DRAFT ANIMALS,FAO,1153000.00,Head
LAOS,2013,DRAFT ANIMALS,FAO,1190000.00,Head
LAOS,2012,DRAFT ANIMALS,FAO,1188000.00,Head
LAOS,2011,DRAFT ANIMALS,FAO,1197000.00,Head
LAOS,2010,DRAFT ANIMALS,FAO,1189000.00,Head
LAOS,2009,DRAFT ANIMALS,FAO,1178000.00,Head
LAOS,2008,DRAFT ANIMALS,FAO,1154000.00,Head
LAOS,2007,DRAFT ANIMALS,FAO,1123000.00,Head
LAOS,2006,DRAFT ANIMALS,FAO,1108000.00,Head
LAOS,2005,DRAFT ANIMALS,FAO,1096000.00,Head
LAOS,2004,DRAFT ANIMALS,FAO,1125000.00,Head
LAOS,2003,DRAFT ANIMALS,FAO,1111000.00,Head
LAOS,2002,DRAFT ANIMALS,FAO,1089400.00,Head
LAOS,2001,DRAFT ANIMALS,FAO,1051400.00,Head
LAOS,2000,DRAFT ANIMALS,FAO,1028000.00,Head
LAOS,1999,DRAFT ANIMALS,FAO,1008000.00,Head
LAOS,1998,DRAFT ANIMALS,FAO,1092700.00,Head
LAOS,1997,DRAFT ANIMALS,FAO,1223800.00,Head
LAOS,1996,DRAFT ANIMALS,FAO,1211700.00,Head
LAOS,1995,DRAFT ANIMALS,FAO,1191410.00,Head
LAOS,1994,DRAFT ANIMALS,FAO,1168230.00,Head
LAOS,1993,DRAFT ANIMALS,FAO,1134200.00,Head
LAOS,1992,DRAFT ANIMALS,FAO,1130300.00,Head
LAOS,1991,DRAFT ANIMALS,FAO,1099500.00,Head
MACEDONIA,2016,DRAFT ANIMALS,FAO,638.00,Head
MACEDONIA,2015,DRAFT ANIMALS,FAO,646.00,Head
MACEDONIA,2014,DRAFT ANIMALS,FAO,650.00,Head
MACEDONIA,2013,DRAFT ANIMALS,FAO,650.00,Head
MACEDONIA,2012,DRAFT ANIMALS,FAO,650.00,Head
MACEDONIA,2011,DRAFT ANIMALS,FAO,640.00,Head
MACEDONIA,2010,DRAFT ANIMALS,FAO,640.00,Head
MACEDONIA,2009,DRAFT ANIMALS,FAO,640.00,Head
MACEDONIA,2008,DRAFT ANIMALS,FAO,640.00,Head
MACEDONIA,2007,DRAFT ANIMALS,FAO,640.00,Head
MACEDONIA,2006,DRAFT ANIMALS,FAO,750.00,Head
MACEDONIA,2005,DRAFT ANIMALS,FAO,725.00,Head
MACEDONIA,2004,DRAFT ANIMALS,FAO,565.00,Head
MACEDONIA,2003,DRAFT ANIMALS,FAO,566.00,Head
MACEDONIA,2002,DRAFT ANIMALS,FAO,600.00,Head
MACEDONIA,2001,DRAFT ANIMALS,FAO,725.00,Head
MACEDONIA,2000,DRAFT ANIMALS,FAO,725.00,Head
MACEDONIA,1999,DRAFT ANIMALS,FAO,899.00,Head
MACEDONIA,1998,DRAFT ANIMALS,FAO,908.00,Head
MACEDONIA,1997,DRAFT ANIMALS,FAO,1013.00,Head
MACEDONIA,1996,DRAFT ANIMALS,FAO,1017.00,Head
MACEDONIA,1995,DRAFT ANIMALS,FAO,1021.00,Head
MACEDONIA,1994,DRAFT ANIMALS,FAO,1125.00,Head
MACEDONIA,1993,DRAFT ANIMALS,FAO,1179.00,Head
MACEDONIA,1992,DRAFT ANIMALS,FAO,1488.00,Head
MALAYSIA,2016,DRAFT ANIMALS,FAO,118608.00,Head
MALAYSIA,2015,DRAFT ANIMALS,FAO,118569.00,Head
MALAYSIA,2014,DRAFT ANIMALS,FAO,121259.00,Head
MALAYSIA,2013,DRAFT ANIMALS,FAO,123646.00,Head
MALAYSIA,2012,DRAFT ANIMALS,FAO,124985.00,Head
MALAYSIA,2011,DRAFT ANIMALS,FAO,128205.00,Head
MALAYSIA,2010,DRAFT ANIMALS,FAO,129878.00,Head
MALAYSIA,2009,DRAFT ANIMALS,FAO,127152.00,Head
MALAYSIA,2008,DRAFT ANIMALS,FAO,131230.00,Head
MALAYSIA,2007,DRAFT ANIMALS,FAO,130775.00,Head
MALAYSIA,2006,DRAFT ANIMALS,FAO,128938.00,Head
MALAYSIA,2005,DRAFT ANIMALS,FAO,133232.00,Head
MALAYSIA,2004,DRAFT ANIMALS,FAO,133368.00,Head
MALAYSIA,2003,DRAFT ANIMALS,FAO,133000.00,Head
MALAYSIA,2002,DRAFT ANIMALS,FAO,131245.00,Head
MALAYSIA,2001,DRAFT ANIMALS,FAO,148186.00,Head
MALAYSIA,2000,DRAFT ANIMALS,FAO,142042.00,Head
MALAYSIA,1999,DRAFT ANIMALS,FAO,149496.00,Head
MALAYSIA,1998,DRAFT ANIMALS,FAO,160503.00,Head
MALAYSIA,1997,DRAFT ANIMALS,FAO,150742.00,Head
MALAYSIA,1996,DRAFT ANIMALS,FAO,156816.00,Head
MALAYSIA,1995,DRAFT ANIMALS,FAO,165061.00,Head
MALAYSIA,1994,DRAFT ANIMALS,FAO,165890.00,Head
MALAYSIA,1993,DRAFT ANIMALS,FAO,117656.00,Head
MALAYSIA,1992,DRAFT ANIMALS,FAO,132375.00,Head
MALAYSIA,1991,DRAFT ANIMALS,FAO,139655.00,Head
MAURITIUS,2016,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2015,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2014,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2013,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2012,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2011,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2010,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2009,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2008,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2007,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2006,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2005,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2004,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2003,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2002,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2001,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,2000,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1999,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1998,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1997,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1996,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1995,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1994,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1993,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1992,DRAFT ANIMALS,FAO,25.00,Head
MAURITIUS,1991,DRAFT ANIMALS,FAO,25.00,Head
MICRONESIA,2016,DRAFT ANIMALS,FAO,169.00,Head
MICRONESIA,2015,DRAFT ANIMALS,FAO,161.00,Head
MICRONESIA,2014,DRAFT ANIMALS,FAO,160.00,Head
MICRONESIA,2013,DRAFT ANIMALS,FAO,160.00,Head
MICRONESIA,2012,DRAFT ANIMALS,FAO,155.00,Head
MICRONESIA,2011,DRAFT ANIMALS,FAO,155.00,Head
MICRONESIA,2010,DRAFT ANIMALS,FAO,150.00,Head
MICRONESIA,2009,DRAFT ANIMALS,FAO,150.00,Head
MICRONESIA,2008,DRAFT ANIMALS,FAO,140.00,Head
MICRONESIA,2007,DRAFT ANIMALS,FAO,140.00,Head
MICRONESIA,2006,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,2005,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,2004,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,2003,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,2002,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,2001,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,2000,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,1999,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,1998,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,1997,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,1996,DRAFT ANIMALS,FAO,130.00,Head
MICRONESIA,1995,DRAFT ANIMALS,FAO,130.00,Head
MYANMAR,2016,DRAFT ANIMALS,FAO,3641079.00,Head
MYANMAR,2015,DRAFT ANIMALS,FAO,3531898.00,Head
MYANMAR,2014,DRAFT ANIMALS,FAO,3422374.00,Head
MYANMAR,2013,DRAFT ANIMALS,FAO,3317766.00,Head
MYANMAR,2012,DRAFT ANIMALS,FAO,3211000.00,Head
MYANMAR,2011,DRAFT ANIMALS,FAO,3096887.00,Head
MYANMAR,2010,DRAFT ANIMALS,FAO,2977150.00,Head
MYANMAR,2009,DRAFT ANIMALS,FAO,2874855.00,Head
MYANMAR,2008,DRAFT ANIMALS,FAO,2923568.00,Head
MYANMAR,2007,DRAFT ANIMALS,FAO,2841733.00,Head
MYANMAR,2006,DRAFT ANIMALS,FAO,2769659.00,Head
MYANMAR,2005,DRAFT ANIMALS,FAO,2704540.00,Head
MYANMAR,2004,DRAFT ANIMALS,FAO,2648739.00,Head
MYANMAR,2003,DRAFT ANIMALS,FAO,2598044.00,Head
MYANMAR,2002,DRAFT ANIMALS,FAO,2552020.00,Head
MYANMAR,2001,DRAFT ANIMALS,FAO,2502000.00,Head
MYANMAR,2000,DRAFT ANIMALS,FAO,2441240.00,Head
MYANMAR,1999,DRAFT ANIMALS,FAO,2391018.00,Head
MYANMAR,1998,DRAFT ANIMALS,FAO,2336564.00,Head
MYANMAR,1997,DRAFT ANIMALS,FAO,2297140.00,Head
MYANMAR,1996,DRAFT ANIMALS,FAO,2265620.00,Head
MYANMAR,1995,DRAFT ANIMALS,FAO,2203205.00,Head
MYANMAR,1994,DRAFT ANIMALS,FAO,2130016.00,Head
MYANMAR,1993,DRAFT ANIMALS,FAO,2111000.00,Head
MYANMAR,1992,DRAFT ANIMALS,FAO,2101000.00,Head
MYANMAR,1991,DRAFT ANIMALS,FAO,2072000.00,Head
NEPAL,2016,DRAFT ANIMALS,FAO,5168809.00,Head
NEPAL,2015,DRAFT ANIMALS,FAO,5167737.00,Head
NEPAL,2014,DRAFT ANIMALS,FAO,5178612.00,Head
NEPAL,2013,DRAFT ANIMALS,FAO,5241873.00,Head
NEPAL,2012,DRAFT ANIMALS,FAO,5133139.00,Head
NEPAL,2011,DRAFT ANIMALS,FAO,4993650.00,Head
NEPAL,2010,DRAFT ANIMALS,FAO,4836984.00,Head
NEPAL,2009,DRAFT ANIMALS,FAO,4680486.00,Head
NEPAL,2008,DRAFT ANIMALS,FAO,4496507.00,Head
NEPAL,2007,DRAFT ANIMALS,FAO,4366813.00,Head
NEPAL,2006,DRAFT ANIMALS,FAO,4202886.00,Head
NEPAL,2005,DRAFT ANIMALS,FAO,4081463.00,Head
NEPAL,2004,DRAFT ANIMALS,FAO,3952654.00,Head
NEPAL,2003,DRAFT ANIMALS,FAO,3840013.00,Head
NEPAL,2002,DRAFT ANIMALS,FAO,3700864.00,Head
NEPAL,2001,DRAFT ANIMALS,FAO,3624027.00,Head
NEPAL,2000,DRAFT ANIMALS,FAO,3525952.00,Head
NEPAL,1999,DRAFT ANIMALS,FAO,3470600.00,Head
NEPAL,1998,DRAFT ANIMALS,FAO,3419150.00,Head
NEPAL,1997,DRAFT ANIMALS,FAO,3362440.00,Head
NEPAL,1996,DRAFT ANIMALS,FAO,3302200.00,Head
NEPAL,1995,DRAFT ANIMALS,FAO,3278255.00,Head
NEPAL,1994,DRAFT ANIMALS,FAO,3175553.00,Head
NEPAL,1993,DRAFT ANIMALS,FAO,3072682.00,Head
NEPAL,1992,DRAFT ANIMALS,FAO,3058341.00,Head
NEPAL,1991,DRAFT ANIMALS,FAO,3043920.00,Head
PAKISTAN,2016,DRAFT ANIMALS,FAO,36600000.00,Head
PAKISTAN,2015,DRAFT ANIMALS,FAO,35580000.00,Head
PAKISTAN,2014,DRAFT ANIMALS,FAO,34553000.00,Head
PAKISTAN,2013,DRAFT ANIMALS,FAO,33555000.00,Head
PAKISTAN,2012,DRAFT ANIMALS,FAO,32687000.00,Head
PAKISTAN,2011,DRAFT ANIMALS,FAO,31725000.00,Head
PAKISTAN,2010,DRAFT ANIMALS,FAO,29413000.00,Head
PAKISTAN,2009,DRAFT ANIMALS,FAO,29883000.00,Head
PAKISTAN,2008,DRAFT ANIMALS,FAO,29002000.00,Head
PAKISTAN,2007,DRAFT ANIMALS,FAO,28147000.00,Head
PAKISTAN,2006,DRAFT ANIMALS,FAO,27334984.00,Head
PAKISTAN,2005,DRAFT ANIMALS,FAO,26300000.00,Head
PAKISTAN,2004,DRAFT ANIMALS,FAO,25500000.00,Head
PAKISTAN,2003,DRAFT ANIMALS,FAO,24800000.00,Head
PAKISTAN,2002,DRAFT ANIMALS,FAO,24030000.00,Head
PAKISTAN,2001,DRAFT ANIMALS,FAO,23335000.00,Head
PAKISTAN,2000,DRAFT ANIMALS,FAO,22669000.00,Head
PAKISTAN,1999,DRAFT ANIMALS,FAO,22032000.00,Head
PAKISTAN,1998,DRAFT ANIMALS,FAO,21422000.00,Head
PAKISTAN,1997,DRAFT ANIMALS,FAO,20838000.00,Head
PAKISTAN,1996,DRAFT ANIMALS,FAO,20273000.00,Head
PAKISTAN,1995,DRAFT ANIMALS,FAO,19711000.00,Head
PAKISTAN,1994,DRAFT ANIMALS,FAO,19219000.00,Head
PAKISTAN,1993,DRAFT ANIMALS,FAO,18740000.00,Head
PAKISTAN,1992,DRAFT ANIMALS,FAO,18273008.00,Head
PAKISTAN,1991,DRAFT ANIMALS,FAO,17818000.00,Head
PHILIPPINES,2016,DRAFT ANIMALS,FAO,2864039.00,Head
PHILIPPINES,2015,DRAFT ANIMALS,FAO,2854838.00,Head
PHILIPPINES,2014,DRAFT ANIMALS,FAO,2847445.00,Head
PHILIPPINES,2013,DRAFT ANIMALS,FAO,2912842.00,Head
PHILIPPINES,2012,DRAFT ANIMALS,FAO,2963800.00,Head
PHILIPPINES,2011,DRAFT ANIMALS,FAO,3075300.00,Head
PHILIPPINES,2010,DRAFT ANIMALS,FAO,3270400.00,Head
PHILIPPINES,2009,DRAFT ANIMALS,FAO,3321000.00,Head
PHILIPPINES,2008,DRAFT ANIMALS,FAO,3338570.00,Head
PHILIPPINES,2007,DRAFT ANIMALS,FAO,3383620.00,Head
PHILIPPINES,2006,DRAFT ANIMALS,FAO,3360680.00,Head
PHILIPPINES,2005,DRAFT ANIMALS,FAO,3327000.00,Head
PHILIPPINES,2004,DRAFT ANIMALS,FAO,3269980.00,Head
PHILIPPINES,2003,DRAFT ANIMALS,FAO,3179536.00,Head
PHILIPPINES,2002,DRAFT ANIMALS,FAO,3122026.00,Head
PHILIPPINES,2001,DRAFT ANIMALS,FAO,3065812.00,Head
PHILIPPINES,2000,DRAFT ANIMALS,FAO,3024403.00,Head
PHILIPPINES,1999,DRAFT ANIMALS,FAO,3005989.00,Head
PHILIPPINES,1998,DRAFT ANIMALS,FAO,3013000.00,Head
PHILIPPINES,1997,DRAFT ANIMALS,FAO,2968130.00,Head
PHILIPPINES,1996,DRAFT ANIMALS,FAO,2841277.00,Head
PHILIPPINES,1995,DRAFT ANIMALS,FAO,2707826.00,Head
PHILIPPINES,1994,DRAFT ANIMALS,FAO,2559660.00,Head
PHILIPPINES,1993,DRAFT ANIMALS,FAO,2575765.00,Head
PHILIPPINES,1992,DRAFT ANIMALS,FAO,2577000.00,Head
PHILIPPINES,1991,DRAFT ANIMALS,FAO,2647000.00,Head
RUSSIA,2016,DRAFT ANIMALS,FAO,6271.00,Head
RUSSIA,2015,DRAFT ANIMALS,FAO,6907.00,Head
RUSSIA,2014,DRAFT ANIMALS,FAO,6644.00,Head
RUSSIA,2013,DRAFT ANIMALS,FAO,6002.00,Head
RUSSIA,2012,DRAFT ANIMALS,FAO,6580.00,Head
RUSSIA,2011,DRAFT ANIMALS,FAO,8744.00,Head
RUSSIA,2010,DRAFT ANIMALS,FAO,10540.00,Head
RUSSIA,2009,DRAFT ANIMALS,FAO,12795.00,Head
RUSSIA,2008,DRAFT ANIMALS,FAO,14363.00,Head
RUSSIA,2007,DRAFT ANIMALS,FAO,15654.00,Head
RUSSIA,2006,DRAFT ANIMALS,FAO,14362.00,Head
RUSSIA,2005,DRAFT ANIMALS,FAO,17288.00,Head
RUSSIA,2004,DRAFT ANIMALS,FAO,17943.00,Head
RUSSIA,2003,DRAFT ANIMALS,FAO,15863.00,Head
RUSSIA,2002,DRAFT ANIMALS,FAO,14004.00,Head
RUSSIA,2001,DRAFT ANIMALS,FAO,17370.00,Head
RUSSIA,2000,DRAFT ANIMALS,FAO,16500.00,Head
RUSSIA,1999,DRAFT ANIMALS,FAO,16141.00,Head
RUSSIA,1998,DRAFT ANIMALS,FAO,16586.00,Head
RUSSIA,1997,DRAFT ANIMALS,FAO,20840.00,Head
RUSSIA,1996,DRAFT ANIMALS,FAO,23548.00,Head
RUSSIA,1995,DRAFT ANIMALS,FAO,23500.00,Head
RUSSIA,1994,DRAFT ANIMALS,FAO,17900.00,Head
RUSSIA,1993,DRAFT ANIMALS,FAO,22000.00,Head
RUSSIA,1992,DRAFT ANIMALS,FAO,23000.00,Head
SERBIA AND MONTENEGRO,2005,DRAFT ANIMALS,FAO,28700.00,Head
SERBIA AND MONTENEGRO,2004,DRAFT ANIMALS,FAO,28700.00,Head
SERBIA AND MONTENEGRO,2003,DRAFT ANIMALS,FAO,28700.00,Head
SERBIA AND MONTENEGRO,2002,DRAFT ANIMALS,FAO,28700.00,Head
SERBIA AND MONTENEGRO,2001,DRAFT ANIMALS,FAO,25900.00,Head
SERBIA AND MONTENEGRO,2000,DRAFT ANIMALS,FAO,23000.00,Head
SERBIA AND MONTENEGRO,1999,DRAFT ANIMALS,FAO,21000.00,Head
SERBIA AND MONTENEGRO,1998,DRAFT ANIMALS,FAO,16000.00,Head
SERBIA AND MONTENEGRO,1997,DRAFT ANIMALS,FAO,16000.00,Head
SERBIA AND MONTENEGRO,1996,DRAFT ANIMALS,FAO,18000.00,Head
SERBIA AND MONTENEGRO,1995,DRAFT ANIMALS,FAO,18000.00,Head
SERBIA AND MONTENEGRO,1994,DRAFT ANIMALS,FAO,23000.00,Head
SERBIA AND MONTENEGRO,1993,DRAFT ANIMALS,FAO,19000.00,Head
SERBIA AND MONTENEGRO,1992,DRAFT ANIMALS,FAO,19000.00,Head
SINGAPORE,1991,DRAFT ANIMALS,FAO,20.00,Head
SRI LANKA,2016,DRAFT ANIMALS,FAO,310820.00,Head
SRI LANKA,2015,DRAFT ANIMALS,FAO,323080.00,Head
SRI LANKA,2014,DRAFT ANIMALS,FAO,320690.00,Head
SRI LANKA,2013,DRAFT ANIMALS,FAO,380760.00,Head
SRI LANKA,2012,DRAFT ANIMALS,FAO,414630.00,Head
SRI LANKA,2011,DRAFT ANIMALS,FAO,405120.00,Head
SRI LANKA,2010,DRAFT ANIMALS,FAO,422650.00,Head
SRI LANKA,2009,DRAFT ANIMALS,FAO,371790.00,Head
SRI LANKA,2008,DRAFT ANIMALS,FAO,318530.00,Head
SRI LANKA,2007,DRAFT ANIMALS,FAO,318310.00,Head
SRI LANKA,2006,DRAFT ANIMALS,FAO,314080.00,Head
SRI LANKA,2005,DRAFT ANIMALS,FAO,307750.00,Head
SRI LANKA,2004,DRAFT ANIMALS,FAO,301500.00,Head
SRI LANKA,2003,DRAFT ANIMALS,FAO,280480.00,Head
SRI LANKA,2002,DRAFT ANIMALS,FAO,282087.00,Head
SRI LANKA,2001,DRAFT ANIMALS,FAO,290300.00,Head
SRI LANKA,2000,DRAFT ANIMALS,FAO,304500.00,Head
SRI LANKA,1999,DRAFT ANIMALS,FAO,319500.00,Head
SRI LANKA,1998,DRAFT ANIMALS,FAO,316400.00,Head
SRI LANKA,1997,DRAFT ANIMALS,FAO,726400.00,Head
SRI LANKA,1996,DRAFT ANIMALS,FAO,760900.00,Head
SRI LANKA,1995,DRAFT ANIMALS,FAO,764200.00,Head
SRI LANKA,1994,DRAFT ANIMALS,FAO,791100.00,Head
SRI LANKA,1993,DRAFT ANIMALS,FAO,793800.00,Head
SRI LANKA,1992,DRAFT ANIMALS,FAO,895500.00,Head
SRI LANKA,1991,DRAFT ANIMALS,FAO,825000.00,Head
SURINAME,2016,DRAFT ANIMALS,FAO,786.00,Head
SURINAME,2015,DRAFT ANIMALS,FAO,865.00,Head
SURINAME,2014,DRAFT ANIMALS,FAO,817.00,Head
SURINAME,2013,DRAFT ANIMALS,FAO,743.00,Head
SURINAME,2012,DRAFT ANIMALS,FAO,719.00,Head
SURINAME,2011,DRAFT ANIMALS,FAO,760.00,Head
SURINAME,2010,DRAFT ANIMALS,FAO,721.00,Head
